rcclust length,rcclust %min sum
3,-15.45
3,-15.49
3,-23.02
15,-233.68
1,-1.5
3,-48.42
1,-0.81
1,-0.48
45,-1231.62
1,-4.78
4,-33.84
6,-36.62
89,-2962.35
1,-3.6
6,-21.54
3,-28.56
1,-0.58
8,-177.41
1,-1.07
4,-22.5
1,-0.54
1,-0.86
15,-212.9
16,-315.61
1,-5.83
2,-6.25
5,-90.33
3,-22.95
2,-3.3
15,-314.61
2,-8.75
22,-179.12
5,-36.83
11,-133.9
10,-97.33
1,-0.96
4,-59.3
2,-5.39
2,-4.95
2,-20.93
1,-3.08
5,-44.24
1,-2.02
5,-16.81
4,-21.92
1,-7.69
34,-804.79
1,-1.79
1,-4.87
17,-178.87
1,-0.02
2,-8.98
1,-3.86
3,-12.03
9,-135.98
5,-68.95
4,-63.45
1,-1.09
9,-249.42
1,-0.87
2,-2.16
1,-8.04
5,-58.58
1,-6.08
2,-4.73
5,-48.69
2,-0.83
10,-115.37
5,-69.02
2,-9.57
1,-0.89
6,-53.39
8,-53.01
8,-109.69
9,-122.55
5,-51.92
1,-3.29
2,-5.62
1,-7.62
1,-0.48
14,-587.25
1,-6.58
11,-162.1
8,-134.27
34,-1203.06
11,-168.95
1,-6.32
1,-1.37
28,-632.94
6,-51.55
3,-16.47
1,-7.87
2,-2.22
1,-10.5
12,-59.56
4,-16.86
2,-13.32
1,-1.24
9,-208.34
9,-92.62
6,-66.11
1,-2.61
1,-4.72
1,-1.12
1,-5.8
3,-15.8
1,-0.7
4,-38.52
21,-343.1
6,-113.61
6,-43.95
2,-35.43
1,-5.21
1,-3.44
29,-658.56
17,-352.68
11,-143.27
2,-6.58
1,-0.04
4,-43.55
1,-3.96
1,-8.92
3,-4.46
2,-9.15
1,-3.88
10,-131.59
4,-19.1
2,-13.2
5,-34.4
8,-58.52
7,-92.71
2,-10.84
20,-392.76
1,-4.41
1,-0.24
20,-139.83
48,-1129.93
5,-8.06
3,-13.6
1,-2.15
34,-990.94
1,-1.33
48,-1270.01
1,-1.18
19,-465.92
81,-3016.29
56,-1415
1,-5.53
1,-0.62
2,-9.27
13,-115.38
19,-288.56
12,-109.92
2,-9.72
2,-18.04
67,-1698.14
2,-15.74
22,-327.42
45,-601.24
19,-479.58
26,-880.35
14,-296.26
1,-8.94
18,-284.4
12,-195.45
2,-5.05
17,-315.68
2,-1.98
8,-87.16
3,-12.51
1,-0.92
4,-44.36
10,-252.09
11,-82.14
1,-1.49
9,-66.97
6,-92.52
5,-47.82
23,-396.42
9,-131.18
2,-4.52
1,-3.33
4,-22.4
1,-1.29
3,-8.79
2,-25.24
7,-102.37
3,-22.88
1,-0.1
1,-1.14
10,-126.13
2,-6.37
4,-65.59
7,-102.02
1,-2.2
1,-0.8
2,-6.69
1,-0.12
1,-5.37
1,-1.35
1,-6.25
1,-3.26
2,-4.43
1,-0.71
2,-11.82
1,-1.62
21,-461.45
1,-3.21
3,-6.48
1,-1.87
3,-26.28
3,-18.61
1,-3.31
1,-5.47
4,-69.12
4,-26.13
9,-97.93
1,-5.43
10,-99.45
1,-4.24
1,-19.25
2,-22.02
1,-5.98
4,-10.17
3,-23.82
5,-33.64
1,-3.88
2,-7.05
1,-2.64
1,-3.11
2,-9.87
1,-0.02
2,-4.26
17,-268.49
3,-37.47
1,-0.03
1,-4.2
2,-3.51
11,-157.17
3,-21.44
2,-4.93
3,-14.03
2,-11.68
1,-4.03
1,-9.15
20,-425.52
1,-1.19
2,-13.5
1,-0.49
2,-8.67
7,-55.77
1,-2.85
1,-0.03
4,-27.04
1,-5.65
4,-16.65
1,-1.68
3,-24.02
4,-40.73
5,-40.99
1,-2.84
5,-7.95
1,-2.78
1,-1.43
2,-6.07
1,-5.35
22,-685.29
1,-1.28
3,-14.58
5,-69.68
11,-231.47
3,-6.94
4,-34.12
1,-1.52
16,-142.55
9,-99.42
8,-126.47
5,-116.91
1,-0.59
11,-222.64
10,-207.43
3,-13.79
1,-0.15
3,-32.7
2,-5.26
1,-2.6
2,-6.94
8,-65.75
1,-1.54
7,-94.93
9,-110.58
1,-21.54
1,-3.11
1,-5.15
6,-72.37
18,-357.9
1,-2.72
15,-165.19
1,-0.11
22,-445.42
3,-16.04
6,-70.1
2,-18.83
10,-63.1
13,-283.14
8,-55
2,-13.61
7,-120.82
13,-174.41
3,-10.95
5,-18.81
18,-422.78
3,-4.53
8,-128.69
1,-4.2
6,-89.49
1,-1.94
14,-257.27
1,-4.1
1,-0.75
14,-199.88
1,-5.82
3,-15.58
1,-2.96
2,-1.44
17,-221.16
3,-38.81
3,-13.96
12,-159.1
1,-5.63
1,-0.14
2,-2.97
8,-134.59
1,-5.07
7,-76.3
1,-5.2
1,-4.19
1,-4.28
3,-17.74
3,-23.3
18,-272.77
1,-3.39
1,-5.3
3,-44.1
3,-32.52
19,-299.64
2,-17.71
1,-0.36
29,-538.07
1,-0.06
5,-37.35
5,-74.77
4,-40.71
1,-4.03
3,-3.83
1,-0.77
2,-24.54
1,-5.51
1,-1.97
13,-234.34
1,-11.24
21,-356.66
10,-70.51
10,-107.54
1,-2.06
2,-10.19
4,-48.8
20,-369.69
20,-418.72
3,-30.21
1,-1.34
3,-24.51
1,-2.15
1,-0.87
1,-9.02
3,-10.66
1,-11.89
2,-3.84
9,-54.14
2,-3.68
3,-19.46
6,-61.84
8,-85.32
1,-3.1
1,-6.04
2,-4.34
2,-5.37
3,-20.05
23,-349.03
10,-136.15
8,-114.14
3,-14.21
1,-5.79
3,-9.37
16,-229.38
5,-17.55
1,-7.96
8,-116.61
27,-680.45
18,-376.32
11,-134.99
1,-4.95
6,-63.1
18,-379.42
2,-8.25
7,-33.92
1,-2.9
9,-44.92
9,-138.02
13,-213.15
8,-57.22
7,-72.36
2,-12.94
1,-1.83
5,-33.35
2,-0.85
39,-909.53
22,-595.09
1,-1.44
9,-105.4
1,-2.06
3,-6.86
9,-104.44
7,-58.51
1,-5.41
10,-164.98
4,-24.09
3,-18.63
1,-0.41
9,-93.36
18,-395.01
1,-1.29
14,-268.66
2,-6.9
9,-174.06
24,-715.51
28,-562.77
1,-0.56
17,-514.89
2,-12.85
3,-4.83
2,-10.26
1,-3.56
13,-237.11
1,-0.01
11,-119.99
1,-5.22
22,-526.23
2,-7.45
1,-4.84
3,-16.26
4,-33.24
2,-0.42
2,-25.29
6,-94.49
2,-6.39
14,-230.32
1,-1.14
2,-15.46
2,-5.97
1,-7.54
1,-0.4
29,-877.34
1,-4.03
5,-44.07
1,-0.75
10,-127.53
10,-158.14
1,-1
1,-1.56
2,-13.34
19,-276.67
3,-19.02
2,-12
1,-3.63
1,-0.46
8,-60.45
2,-1.77
6,-56.69
2,-1.93
1,-0.91
19,-422.82
1,-2.89
18,-283.84
21,-411.88
2,-17.44
18,-417.82
4,-14.72
6,-113.38
5,-20.24
1,-6.56
1,-1.6
10,-165.36
2,-15.76
19,-138.94
3,-35.87
8,-156.26
1,-0.46
1,-0.71
58,-830.07
8,-116.83
2,-31.03
25,-858.73
1,-1.15
12,-169.79
7,-83.17
2,-8.38
1,-0.77
1,-0.05
1,-0.63
37,-1332.39
2,-3.87
2,-13.54
1,-4.01
3,-23.83
4,-14.02
1,-8.99
3,-12.2
1,-0.8
3,-10.82
4,-13.04
5,-59.46
1,-7.11
7,-53.95
75,-2020.79
2,-5.75
6,-49.45
2,-3.25
24,-197.73
3,-8.52
2,-22.37
8,-172.87
4,-35.74
4,-29.51
3,-38.82
1,-7.04
11,-93.72
1,-3.28
1,-0.09
3,-19.45
8,-65.72
5,-43.72
1,-0.18
1,-1.97
3,-3.75
36,-1345.45
7,-63.39
2,-12.61
23,-478.76
4,-30.19
40,-1143.76
3,-22.64
22,-393
28,-477.65
5,-73.67
14,-121.53
8,-83.22
1,-8.73
6,-81.06
3,-3.92
3,-46.82
13,-165.94
18,-231.81
1,-2.48
5,-19.13
1,-7.6
1,-2.01
4,-47.69
73,-1815.23
4,-44.4
7,-148.24
1,-9.65
2,-14.9
10,-115.32
5,-41.51
6,-38.21
4,-38.69
1,-3.62
1,-4.95
2,-3.87
2,-0.13
3,-9.29
2,-3.51
1,-13.8
6,-74.03
1,-6.79
2,-4.24
1,-3.43
9,-157.96
1,-0.38
32,-912.22
1,-9.03
3,-18.07
4,-35.82
2,-16.96
1,-11
9,-111.68
18,-281.62
1,-8.04
1,-0.24
5,-81.82
40,-1997.17
2,-5.28
5,-37.32
3,-4.9
1,-8.05
1,-0.17
8,-135.01
1,-3.28
2,-9.41
1,-0.84
1,-0.56
1,-7.85
1,-1.21
32,-486.12
1,-1.35
27,-437.95
1,-3.36
3,-3.88
4,-54.81
1,-2.23
2,-18.2
27,-496.3
1,-6.99
26,-463.38
21,-456.09
3,-62.39
5,-87.53
1,-1.76
1,-1.18
1,-0.23
3,-4.22
1,-2.18
1,-10.98
3,-29.53
16,-265.45
11,-145.66
18,-265.72
7,-47.42
1,-0.75
11,-177.12
2,-20.34
2,-12.1
1,-0.5
30,-1154.06
5,-30.81
1,-4.26
1,-2.13
109,-3787.66
7,-62.74
1,-0.78
1,-9.39
42,-1720.03
31,-986.53
26,-268.73
5,-54.7
40,-1199.42
5,-32.91
112,-4432.16
1,-7.91
5,-47.3
5,-54.86
42,-1324.82
84,-2542.97
1,-2.36
48,-1184.31
40,-1182.94
7,-82.96
48,-1631.47
10,-197.36
28,-717.48
7,-66.89
49,-1454.1
6,-22.68
74,-2458.77
2,-5.79
19,-316.5
3,-60.53
1,-3.55
24,-421.54
20,-288.89
20,-510.27
18,-216.63
1,-3.49
13,-136.86
1,-2.49
4,-24.61
1,-0.99
1,-8.87
30,-667.98
2,-8.99
9,-65.4
17,-192.01
1,-0.78
7,-54.79
9,-209.78
1,-6.31
20,-373.73
1,-1.99
8,-219.62
6,-43.34
5,-22.52
29,-859.69
1,-5.71
1,-1.28
6,-69.19
1,-1.43
6,-20.72
19,-452.22
1,-11.52
1,-0.26
1,-4.69
4,-32.69
5,-34.57
12,-110.19
6,-27.49
19,-311.55
5,-32.92
3,-24.93
3,-16.31
23,-868.79
1,-2.18
16,-259.45
12,-142.29
5,-65
1,-2.67
2,-4.45
3,-20.22
5,-17.47
1,-1.93
14,-294.82
1,-2.81
1,-2.81
17,-135.9
21,-497.65
22,-675.07
25,-706.77
3,-12.29
3,-5.32
2,-2.05
1,-9.04
46,-1044.96
42,-885.1
1,-4.93
6,-97.69
30,-986.31
2,-1.75
5,-64.2
22,-389.43
12,-176.03
8,-41.48
6,-64.31
13,-351.13
2,-20.81
18,-331.87
20,-349.07
13,-365.4
21,-252.35
9,-65.84
1,-6.25
2,-7.13
6,-44.06
1,-7.66
31,-674.9
2,-6.8
22,-478.84
1,-7.22
11,-185.55
3,-19.28
14,-183.99
3,-7.27
16,-360.33
1,-1.06
1,-2.19
3,-31.29
3,-10.45
1,-0.3
1,-0.34
18,-479.34
2,-18.98
1,-7.22
1,-5.79
18,-357.96
3,-24.86
23,-526.16
5,-47.4
14,-188.05
1,-2.94
29,-888.19
3,-41.2
8,-142.33
1,-1.08
22,-306.66
2,-21.57
1,-7.23
1,-2.83
1,-4.29
30,-790.27
2,-9.4
1,-3.93
2,-16.54
17,-238.22
6,-39.96
1,-3.57
2,-12.6
1,-8.14
1,-2.06
15,-387.97
1,-4.05
46,-1276.08
1,-2.94
11,-103.98
3,-38.19
1,-4.31
2,-26.46
1,-1.04
1,-4.76
14,-243.75
3,-16.5
1,-0.27
1,-1.25
15,-191.71
4,-33.15
1,-3.33
4,-31.78
2,-9.35
15,-257.49
1,-1.05
6,-42.68
16,-388.09
12,-366.56
10,-96.92
1,-5.11
1,-3.15
2,-26.65
3,-27.52
25,-498.92
1,-0.22
1,-14.98
2,-3.09
1,-2.51
4,-25.39
6,-27.91
2,-4.23
14,-213.62
3,-36.4
2,-7.87
18,-207.97
13,-265.94
8,-43.04
7,-54.64
2,-10.65
6,-47.83
15,-241.06
1,-7.91
14,-283.52
35,-840.69
2,-13.24
1,-3.86
45,-1727.61
4,-29.99
4,-82.47
25,-821.09
4,-11.41
17,-469.85
1,-6.22
12,-99.01
6,-63.78
1,-4.39
65,-3114.18
4,-18.91
23,-681.15
2,-7.06
1,-1.53
1,-2.78
22,-419.09
4,-44.52
119,-3794.24
2,-34.53
7,-124.73
4,-15.65
9,-152.18
1,-0.78
33,-1005.87
4,-34.51
24,-631.05
17,-394.47
2,-9.31
5,-62.53
9,-75.85
9,-196.06
1,-3.44
2,-5.6
4,-31.04
1,-0.85
16,-232.16
2,-4.24
19,-251.15
3,-39.52
1,-3.73
6,-48.66
3,-21.84
3,-19.58
17,-238.02
1,-0.71
40,-645.1
3,-31.89
18,-415.79
8,-105.8
1,-3.5
3,-35.03
41,-686.64
6,-75.85
2,-18.15
17,-377.87
6,-59.25
49,-1715.18
1,-8.57
1,-4.64
2,-7.42
10,-129.43
2,-24.2
3,-27.04
8,-80.47
15,-267.61
2,-11.55
4,-6.46
3,-14.8
1,-3.55
1,-0.17
8,-88.19
15,-130.11
8,-85.94
2,-5.6
2,-6.06
4,-23.96
1,-7.49
7,-90.49
9,-153.72
28,-719.85
3,-67.09
8,-67.53
7,-51.56
44,-1030.72
3,-19.74
15,-221.7
6,-37.38
2,-2.46
6,-23.41
1,-8.39
5,-29.07
6,-69.05
7,-69.5
1,-5.16
1,-1.16
8,-77.63
1,-0.32
1,-0.75
29,-975.77
18,-286.24
23,-555.49
4,-10.3
24,-383.44
4,-63.5
15,-251.23
1,-1.13
1,-1.63
1,-0.38
29,-434.26
3,-11.97
19,-418.27
18,-334.1
47,-1587.83
9,-95
6,-25.83
25,-518.68
20,-637.58
2,-7.9
1,-0.17
15,-374.25
17,-447.18
10,-194.7
23,-472.68
22,-438.51
2,-1.54
1,-8.64
1,-0.06
36,-611.01
2,-6.56
1,-0.23
1,-0.06
6,-138.83
2,-9.02
15,-329.65
4,-39.09
1,-15.75
4,-19.62
3,-9.17
1,-10.93
2,-10.99
1,-7.46
7,-35.61
2,-5.69
6,-16.72
1,-6.79
18,-215.51
7,-77.53
1,-2.12
1,-0.98
2,-4.58
22,-414.06
38,-994.61
1,-3.85
4,-45.1
17,-177.86
9,-82.11
1,-0.38
31,-722.32
1,-2.71
4,-19.48
1,-3.38
2,-19.57
1,-1.94
1,-2.6
18,-304.02
8,-93.47
32,-675.48
2,-3.31
3,-18.29
1,-3.32
1,-4.51
1,-3.92
21,-622.44
12,-108.52
1,-7.83
9,-168.7
6,-54.05
1,-3.56
1,-2.16
8,-151.16
2,-19.19
1,-0.16
1,-0.72
1,-1.09
4,-39.88
8,-152.32
6,-144.55
21,-245.75
2,-2.08
22,-410.3
4,-77.26
1,-4.75
4,-20.04
26,-808.97
1,-0.94
6,-81.7
4,-36.51
19,-507.79
11,-186.08
19,-355.22
3,-17.07
2,-14.6
3,-26.84
5,-48.53
3,-14.46
3,-11.15
22,-646.22
8,-117.61
4,-39.36
4,-27.91
5,-6.66
4,-10.47
12,-178.82
19,-504.55
20,-707.1
2,-12.56
3,-59.83
17,-237.07
2,-6.26
3,-18.38
24,-603.89
4,-48.74
1,-4.65
1,-2.27
8,-128.92
10,-202.4
9,-65.77
1,-3.66
3,-26.43
43,-1124.68
1,-0.99
28,-996.05
8,-150.02
20,-660.72
25,-666.78
13,-152.26
1,-3.15
2,-5.91
1,-7.21
35,-867.4
4,-29.9
1,-0.94
2,-8.66
18,-193.94
2,-5.66
4,-61.41
5,-30.97
5,-76.67
1,-2.47
11,-168.72
40,-1381.85
3,-24.15
9,-176.87
2,-13.06
4,-24.54
3,-4.91
22,-447.48
1,-2.13
1,-0.81
2,-24.01
1,-1.13
9,-102.34
20,-627.02
1,-1.55
52,-651.65
9,-134.05
1,-3.44
1,-2.94
5,-33
6,-57.43
9,-82.23
4,-35.83
2,-25.33
17,-394.31
9,-129.79
2,-21.92
8,-86.64
1,-5.53
1,-2.45
1,-0.1
21,-199.99
4,-8.48
3,-8.36
4,-28.94
2,-13.95
7,-86.41
26,-472.24
3,-16.59
2,-24.37
2,-16.57
11,-114.2
1,-8.54
1,-7.15
1,-2.7
1,-6.68
1,-1.07
2,-13.11
19,-226.23
4,-40.89
105,-3289.93
1,-0.06
33,-958.95
1,-2.99
35,-1045.97
21,-424.46
5,-58.22
2,-18.48
1,-4.4
1,-0.16
1,-8.85
3,-71.26
1,-3.54
5,-25.64
2,-26.8
1,-1.48
62,-1700.41
2,-3.43
17,-190.08
1,-0.16
10,-156.49
4,-21.45
3,-11.72
13,-229.26
3,-34.32
19,-242.27
10,-115.16
53,-1131.67
1,-1.16
56,-1676.63
2,-4.87
3,-10.49
11,-287.12
15,-258.88
2,-12.1
2,-0.71
1,-4.1
2,-9.24
2,-9.84
6,-71.32
1,-4.42
2,-13.17
15,-331.63
9,-186.59
2,-10.78
2,-11.34
5,-40.03
1,-2.55
1,-9.09
2,-31.5
1,-2.48
1,-0.23
20,-375.83
6,-91.97
2,-0.98
3,-20.68
3,-19.41
2,-32.62
3,-15.23
2,-14.36
1,-0.12
2,-5.43
6,-45.47
2,-8.81
1,-2.36
11,-149.22
1,-9.65
1,-3.38
3,-14.86
1,-3.94
16,-348.28
1,-2.42
1,-4.84
5,-82.85
6,-23.41
1,-0.52
1,-3.73
3,-20.2
5,-58.19
4,-33.39
3,-16.77
1,-3.41
3,-23.98
1,-1.86
5,-75.76
14,-108.27
4,-38.86
11,-265.32
1,-0.61
3,-1.79
1,-7.72
31,-1038.09
4,-20
6,-71.63
19,-503.59
2,-15.84
8,-129.25
1,-11.71
8,-157.02
6,-68.74
1,-0.03
19,-265.04
1,-1.11
1,-0.5
1,-4.81
1,-2.93
7,-49.34
15,-282.28
2,-13.58
1,-1.02
1,-3.54
15,-184.71
3,-16.58
3,-6.75
1,-0.65
3,-19.78
7,-106.2
12,-216.78
16,-580.96
1,-0.19
1,-0.2
25,-442.5
3,-18.67
5,-55.02
2,-1.3
2,-27.75
15,-428.27
9,-82.32
2,-9.65
3,-16.16
1,-3.1
6,-55.48
2,-4.87
1,-2.01
2,-25.76
2,-9.31
2,-17.06
9,-95.66
30,-697.27
24,-874.54
1,-8.36
1,-3.71
8,-58.36
47,-1217.95
6,-91.36
2,-6.65
3,-8.44
20,-432.93
4,-45.72
6,-54.38
2,-17.92
5,-59.68
3,-11.57
8,-100.72
1,-1.86
6,-127.22
1,-0.81
2,-4.48
24,-532.22
1,-0.22
1,-9.41
11,-107.32
6,-26.28
4,-33.21
3,-29.97
9,-104.95
1,-3.18
1,-5.76
17,-274.78
5,-26.6
10,-102.84
4,-64.07
2,-6.08
1,-1.37
1,-2.31
1,-4.2
2,-15.61
3,-10.54
3,-33.86
4,-37.85
1,-1.76
1,-0.22
4,-31.85
1,-8.01
3,-4.9
2,-10.92
2,-12.16
1,-10.48
5,-71.68
4,-55.57
1,-1.12
2,-7.25
38,-1055.69
5,-30.52
1,-5.35
2,-13.35
11,-235.82
1,-3.13
2,-17.91
2,-10.52
5,-11.35
1,-6.19
2,-7.38
14,-237.44
1,-0.27
1,-3.07
1,-7.49
46,-1795.57
18,-485.08
24,-308.67
8,-61.67
24,-351.73
26,-434.12
49,-1586.56
2,-10.77
3,-10.81
1,-1.52
3,-27.06
5,-84.53
2,-4.33
14,-337.29
2,-9.29
1,-1.02
29,-717.22
1,-3.88
57,-1684.47
25,-974.03
3,-37.16
1,-4.5
2,-16.11
55,-1586.62
64,-2097.71
6,-38.79
2,-6.98
21,-672.47
2,-3.84
42,-1281.71
26,-1305.19
1,-3.45
21,-442.58
5,-41.43
1,-1.68
16,-500.06
21,-336.07
1,-0.1
18,-146.72
25,-813.11
1,-0.1
28,-755.75
42,-1016.96
1,-0.27
2,-7.16
11,-186.15
25,-592.38
2,-9.92
3,-19.34
10,-101.05
3,-21.36
1,-1.8
1,-12.97
8,-128.59
14,-72.78
1,-9.69
4,-33.82
2,-16.25
4,-16.11
2,-18.98
4,-8.84
12,-212.43
8,-145.9
1,-13.2
3,-12.21
35,-1053.09
1,-7.97
2,-12.49
1,-3.74
7,-203.6
8,-225.58
35,-1108.6
1,-0.09
4,-58.72
4,-58.78
1,-0.07
2,-7.97
23,-471.49
1,-0.72
12,-108.81
7,-30.05
2,-7.25
19,-486.6
66,-1663.62
7,-50.04
9,-59.11
3,-8.56
1,-15.21
5,-91.46
58,-1945.63
2,-10.68
12,-217.35
1,-0.59
8,-60.95
11,-198.91
6,-97.53
6,-56.09
3,-5.79
2,-6.83
19,-360.97
2,-9.92
3,-42.73
2,-3
4,-40.39
2,-12.81
2,-15.82
40,-843.13
3,-6.27
1,-1.34
1,-5.14
6,-37.9
32,-651.52
3,-6.27
1,-1.34
1,-1.4
3,-21.16
14,-195.18
1,-3.03
21,-171.27
2,-10.67
4,-14.9
2,-8.68
7,-122.75
8,-76.61
44,-1524.37
38,-762.79
23,-933.43
10,-136.38
15,-295.42
1,-5.07
1,-0.11
20,-252.06
23,-595.17
10,-139.74
1,-0.29
5,-18.07
1,-14.45
16,-297.85
1,-1.65
4,-39.3
1,-1.43
6,-37.56
1,-12.77
2,-5.14
2,-19.08
3,-6.65
20,-274.68
30,-583.4
2,-9.04
4,-15.9
23,-273.93
1,-4.84
4,-55.75
1,-2.95
8,-84
1,-1.27
6,-46.69
6,-58.78
7,-43.21
1,-2.27
2,-15.06
12,-223.96
17,-457.32
6,-41.3
2,-10.36
1,-5
3,-34.22
4,-31.15
1,-3.24
1,-14.34
18,-583.64
1,-4.31
18,-406.25
26,-582.9
7,-53.4
3,-11.9
12,-289.47
4,-33.91
1,-0.38
1,-1.06
1,-1.85
4,-31.3
3,-12.86
46,-1023.34
1,-2.57
41,-1145.58
22,-605.7
1,-1.98
2,-6.47
22,-512.28
4,-38.9
20,-380.78
1,-3.57
1,-1.87
32,-641.03
45,-1884.47
24,-728.18
36,-1415.55
3,-8.22
11,-191.14
2,-4.85
2,-11.68
31,-1401.09
4,-27.84
22,-680.63
21,-498.85
2,-19.53
6,-41.09
36,-930.2
1,-0.37
16,-340.72
1,-3.56
12,-130.81
3,-6.42
17,-184.27
1,-3.91
26,-620.81
1,-0.64
2,-7.32
1,-2.6
34,-1181.46
4,-6.27
26,-516.87
11,-139.9
1,-0.57
4,-80.31
1,-2.73
13,-355.16
1,-14.14
1,-4.64
3,-24.57
8,-80.6
5,-29.92
3,-31.26
6,-26.38
1,-2.2
16,-291.57
4,-46.16
53,-1837.33
1,-1.3
3,-7.04
10,-275.45
36,-806.21
27,-333.84
2,-18.88
1,-6.72
3,-7.81
1,-4.11
1,-0.02
1,-6.03
4,-37.2
1,-1.26
1,-6.28
13,-160.79
1,-0.4
4,-51.02
1,-0.55
4,-5.37
9,-92.53
2,-7.47
9,-124.41
2,-7.66
4,-13.82
2,-1.84
5,-34.96
1,-4.55
13,-205.96
7,-45.72
2,-22.01
1,-0.4
3,-10.32
1,-1.8
1,-11.13
2,-7.14
1,-0.5
7,-62.35
1,-0.32
14,-145.98
13,-132.03
3,-24.99
1,-2.54
1,-7.99
1,-12.03
8,-80.57
2,-18.61
4,-22.84
3,-16.38
16,-287.22
1,-6.36
17,-288.88
2,-19.81
1,-6.44
4,-8.17
3,-24.43
1,-4
12,-141.61
2,-14.66
2,-3.1
11,-176.08
1,-8.28
17,-334.65
1,-7.76
15,-305.84
20,-805.02
5,-33.54
1,-2.06
34,-805.92
18,-167.79
1,-11.34
1,-3.26
13,-153.12
28,-507.2
2,-10.04
4,-45.31
3,-8.93
2,-17.2
3,-33.18
1,-2.35
1,-0.37
2,-5.68
4,-21.8
1,-6.21
24,-405.33
1,-0.25
24,-959.24
6,-88.56
5,-36.53
3,-18.24
4,-49.14
5,-90.97
17,-284.32
4,-17.08
11,-233.07
1,-0.22
15,-200.41
2,-4.87
41,-1082.78
2,-5.35
10,-121.68
2,-14.67
2,-6.74
7,-59.48
3,-29.17
2,-8.04
2,-7.62
3,-26.22
2,-3.83
3,-25.13
2,-14.47
14,-374.66
21,-559.81
44,-1553.53
1,-7.85
29,-469.77
35,-836.08
2,-14.28
6,-36.54
23,-487.49
21,-288.05
1,-7.43
1,-0.78
25,-791.5
4,-28.33
17,-210.08
4,-22
2,-15.77
10,-170.67
6,-66.34
2,-6.79
1,-0.18
14,-131.03
1,-5.9
2,-9.26
2,-10.11
1,-3.77
7,-62.65
1,-8.46
1,-0.64
1,-1.97
31,-537.84
1,-0.27
1,-5.07
1,-2.58
29,-621.97
6,-30
3,-17.39
5,-81.04
3,-37.79
1,-0.32
6,-52.26
2,-15.07
13,-203.83
3,-19.52
1,-11.04
7,-97.05
9,-107.88
1,-0.05
7,-138.51
4,-24.16
18,-227.21
3,-30.51
1,-6.39
4,-54.81
4,-24.19
38,-1093.05
3,-32.78
1,-1.62
1,-0.96
1,-7.53
1,-8.28
3,-45.68
1,-6.46
1,-5.53
2,-21.81
3,-10.18
2,-12.44
3,-51.73
1,-7.26
1,-7.26
3,-18.93
7,-78.44
1,-2.76
2,-12.46
1,-6.22
4,-40.56
2,-15.1
5,-28.23
7,-110.79
2,-15.87
2,-16.13
2,-9.65
1,-0.26
1,-0.79
26,-663.65
2,-10.04
3,-20.39
2,-8.69
12,-179.21
3,-4.88
1,-2.48
29,-641.9
36,-947.63
5,-45.25
17,-282.82
3,-11.49
10,-187.01
3,-2.94
3,-18.8
1,-5.16
20,-490.27
1,-1.23
2,-25.17
7,-133.89
2,-2.11
5,-49.9
40,-1235.06
1,-2.5
3,-13.53
8,-46.19
7,-97.93
21,-204.62
43,-1417.81
1,-1.52
17,-314.93
3,-19.65
1,-1.72
5,-43.5
9,-80.4
1,-2.31
1,-2.66
2,-5.06
1,-2.45
9,-118.1
1,-1.84
2,-20.87
10,-98.11
2,-20.63
1,-5.25
1,-0.52
1,-5.95
4,-37.48
1,-3.47
3,-11.9
1,-3.13
2,-11.85
1,-3.84
3,-23.8
11,-104.3
1,-2.05
10,-255.1
1,-0.36
1,-2.93
4,-28.88
9,-88.28
3,-6.6
12,-296.08
6,-113.54
1,-3.03
2,-17.73
1,-0.34
25,-744.45
3,-16.31
2,-1.08
11,-149
1,-1.92
4,-27.49
19,-327.14
37,-812.71
2,-9.9
1,-8.32
21,-611.18
8,-65.89
1,-0.16
3,-6.53
1,-6.01
17,-180.96
25,-581.72
1,-8.35
3,-3.08
18,-427.6
9,-84.14
20,-383.29
2,-20.89
1,-9.97
5,-47.11
2,-16.22
1,-18.05
2,-8.09
29,-873.58
1,-1.2
41,-988.28
4,-32.63
1,-6.45
1,-3.6
12,-308.37
3,-19.09
2,-2.31
11,-210.27
1,-4.01
2,-18.36
2,-11.66
1,-1.24
1,-1.51
7,-48.69
2,-8.4
2,-11.29
3,-9.26
9,-159.53
19,-246.77
14,-251.62
1,-4.72
4,-68.55
2,-13.53
1,-7.38
20,-356.97
1,-1.85
9,-134.23
1,-2.53
3,-12.56
9,-108.54
1,-0.55
1,-1.69
2,-3.81
29,-803.65
1,-2.95
2,-11.02
26,-742.08
3,-37.42
15,-319.81
1,-3.46
6,-65.18
1,-5.9
8,-103.34
1,-2.92
7,-29.95
3,-13.47
1,-1.59
1,-1.23
1,-2.14
11,-119.1
2,-10.36
2,-13.67
2,-5.58
1,-1.22
6,-67.12
2,-16.71
2,-9.44
2,-4.41
1,-5.54
2,-6.58
2,-3.72
1,-1.63
7,-33.23
40,-832.75
1,-2.36
68,-1799.01
1,-6.5
21,-367.01
7,-69.93
4,-18.18
14,-294.17
11,-71.4
2,-14.7
2,-8.1
2,-9.89
46,-1152.76
50,-843.85
2,-23.41
1,-3.52
5,-24.94
16,-304.9
2,-5.72
1,-1.33
2,-17.03
1,-2.7
1,-31.73
2,-15.11
46,-1477.29
12,-374.61
22,-344.62
2,-6.61
60,-2206.41
4,-52.84
6,-103.38
4,-25
1,-1.63
